_id,CODIGO,DESCRIPCIÓN,TIPO DE COMPRA,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACÉN CDPA SEPTIEMBRE,CANTIDAD EXISTENCIA ALMACÉN CDDI SEPTIEMBRE,CANTIDAD EXISTENCIA ALMACÉN CDCH SEPTIEMBRE,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE,MONTO DE EXISTENCIAS EN B/.
232,209056301,CÁNULA OROFARINGEA TIPO BERMAN (SE SOLICITA DE 90MM ADULTO).,TRAMITE USUAL,0.330000000000000015543122344752191565930843353271484375,0,0,0,0,0
233,209056302,CANULA OROFARINGEA TIPO BERMAN. SE SOLICITA N°10 (100MM) ADULTO,TRAMITE USUAL,0.52500000000000002220446049250313080847263336181640625,0,0,0,0,0
234,209056400,"SONDA O TUBO PARA ALIMENTACIÓN ENTERAL DE 5 FR A 20FR, Se solicita calibre 5FR y 38cm de longitud CON TAPON INCORPORADO
",TRAMITE USUAL,1.7199999999999999733546474089962430298328399658203125,0,0,0,0,0
235,209056500,SONDA O TUBO PARA ALIMENTACION ENTERAL DE 5 FR A 20FR.        (SE SOLICITA CALIBRE 8 FR Y 38CM DE LONGITUD),TRAMITE USUAL,0.5500000000000000444089209850062616169452667236328125,350,0,0,350,192.500000000000028421709430404007434844970703125
236,209056700,"TUBOS DE DRENAJE TIPO PENROSE. SE SOLICITA 1/4"" 6.35MM x 45.7 CM",TRAMITE USUAL,0.967999999999999971578290569595992565155029296875,0,0,0,0,0
237,209056702,"TUBO DE DRENAJE TIPO PEMROSE. SE SOLICITA DE:  1/2"" (12.70MM)  X 12"" (30.5CM)  DE LONGITUD",TRAMITE USUAL,1.5,0,0,0,0,0
238,209056800,CANULA NASAL PARA ADMINISTRAR OXIGENO (SE SOLICITA TAMAÑO ADULTO),TRAMITE USUAL,0.854999999999999982236431605997495353221893310546875,0,0,0,0,0
239,209056801,CANULA NASAL PARA ADMINISTRAR OXIGENO. SE SOLICITA: TAMAÑO PEDIATRICO,TRAMITE USUAL,0.36999999999999999555910790149937383830547332763671875,0,0,0,0,0
240,209057600,VASO PLÁSTICO DESECHABLE  PARA MEDICAMENTO (SE SOLICITA SIN TAPA),TRAMITE USUAL,0.0290000000000000014710455076283324160613119602203369140625,5000,31600,53000,89600,2598.40000000000009094947017729282379150390625
241,209057702,"VENDA ABDOMINAL QUIRÚRGICA . SE SOLICITA  TAMAÑO 18 X 18"" PULGADAS.                                                                                                                                                                                                                          
Venda abdominal de gasa prelavada, Estéril De 8¨ a 18"" x 18""a 36¨ Malla de 20 a 24 x 28 hilos, Cuatro a seis(4-6) dobleces. Con elemento radio-opaco. LA INSTITUCION SOLICITARA EL TAMAÑO REQUERIDO.",TRAMITE USUAL,0.395000000000000017763568394002504646778106689453125,0,12600,0,12600,4977
242,209057800,"VENDA AJUSTABLE DE GASA ABSORBENTE DE 1 A 2 DOBLECES (Se solicita de 1"") ",TRAMITE USUAL,0.1600000000000000033306690738754696212708950042724609375,0,0,0,0,0
243,209057801,"VENDA AJUSTABLE DE GASA ABSORBENTE DE 1 A 2 DOBLECES. SE SOLICITA TAMAÑO DE  2""",TRAMITE USUAL,0.0793999999999999983568699235547683201730251312255859375,0,0,0,0,0
244,209057802,"VENDA AJUSTABLE DE GASA ABSORBENTE DE 1 A 2 DOBLECES. SE  SOLICITA  TAMAÑO DE  3""",TRAMITE USUAL,0.1232499999999999984456877655247808434069156646728515625,0,0,0,0,0
245,209057803,"VENDA AJUSTABLE DE GASA ABSORBENTE DE 1 A 2 DOBLECES. SE  SOLICITA TAMAÑO DE  4""",TRAMITE USUAL,0.1368000000000000049293902293356950394809246063232421875,0,0,0,0,0
246,209058002,"VENDA DE GASA SIMPLE 1 A 4"" DE ANCHO                                                                                                                                                                                                              ",TRAMITE USUAL,0.24099999999999999200639422269887290894985198974609375,0,0,0,0,0
247,209058003,"VENDA DE GASA SIMPLE  (Se solicita de 4"" de ancho y 10yds de longitud). ",TRAMITE USUAL,0.59999999999999997779553950749686919152736663818359375,0,0,0,0,0
248,209058100,"VENDA ELASTICA  SE SOLICITA 2"" DE ANCHO X 5"" YARDAS DE LONGITUD                                                                                                                                                                                                                                                                            ",TRAMITE USUAL,0.645000000000000017763568394002504646778106689453125,3168,792,0,3960,2554.20000000000027284841053187847137451171875
249,209058101,"VENDA ELASTICA  SE SOLICITA 3"" DE ANCHO X 5"" YARDAS DE LONGITUD                                                                                                                                                                                                                                                                               ",TRAMITE USUAL,0.261940000000000006163958232718869112432003021240234375,0,0,0,0,0
250,209058102,"VENDA ELASTICA  SE SOLICITA 4"" DE ANCHO X 5"" YARDAS DE LONGITUD                                                                                                                                                                                                                                                                               ",TRAMITE USUAL,1.33499999999999996447286321199499070644378662109375,15864,0,0,15864,21178.43999999999869032762944698333740234375
251,209058103,"VENDA ELASTICA  SE SOLICITA 6"" DE ANCHO X 5"" YARDAS DE LONGITUD                                                                                                                                                                                                                                                                               ",TRAMITE USUAL,74,0,0,0,0,0
252,209058300,"VENDA DE YESO     (SE SOLICITA DE FRAGUADO RÁPIDO DE 3"" X 3 YARDAS, DE MAXIMO DE 5 MINUTOS)",TRAMITE USUAL,1.0800000000000000710542735760100185871124267578125,0,480,0,480,518.40000000000009094947017729282379150390625
253,209058301,"VENDA DE YESO . SE SOLICITA DE FRAGUADO RÁPIDO MAXIMO DE 5 MINUTOS DE 4"" X 3 YARDAS",TRAMITE USUAL,2.020000000000000017763568394002504646778106689453125,6148,0,0,6148,12418.960000000000945874489843845367431640625
254,209058302,"VENDA DE YESO, SE SOLICITA DE FRAGUADO RÁPIDO MAXIMO DE 5 MINUTOS DE  4"" X 5 YARDAS.",TRAMITE USUAL,2.055000000000000159872115546022541821002960205078125,0,0,0,0,0
255,209058303,"VENDA DE YESO  SE SOLICITA DE FRAGUADO RÁPIDO MAXIMO DE 5 MINUTOS DE 5"" X 5 YARDAS",TRAMITE USUAL,2.45000000000000017763568394002504646778106689453125,0,176,0,176,431.200000000000045474735088646411895751953125
256,209058304,"VENDA DE YESO, SE SOLICITA DE FRAGUADO RÁPIDO MAXIMO DE 5 MINUTOS DE 6"" X 5 YARDAS.",TRAMITE USUAL,3.529999999999999804600747665972448885440826416015625,72,384,672,1128,3981.83999999999969077180139720439910888671875
257,209058306,"VENDA DE YESO, SE SOLICITA DE FRAGUADO RÁPIDO MAXIMO DE  5 MINUTOS DE  8"" X 5 YARDAS.",TRAMITE USUAL,3.4900000000000002131628207280300557613372802734375,0,432,0,432,1507.680000000000063664629124104976654052734375
258,209058400,"VENDA DE GASA ABSORBENTE AJUSTABLE,  6 DOBLECES",TRAMITE USUAL,0.7600000000000000088817841970012523233890533447265625,0,4650,1150,5800,4408
259,209058900,"SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ",TRAMITE USUAL,1.1350000000000000088817841970012523233890533447265625,28272,0,0,28272,32088.72000000000116415321826934814453125
260,209059200,"SUTURA: CATGUT CRÓMICO, CALIBRE 1",TRAMITE USUAL,1.3000000000000000444089209850062616169452667236328125,0,0,0,0,0
261,209059300,"SUTURA: CATGUT CRÓMICO, (SE SOLICITA CALIBRE 1)",TRAMITE USUAL,0.81650999999999995804245145336608402431011199951171875,0,0,0,0,0
262,209059400,"SUTURA: CATGUT CRÓMICO, CALIBRE 1, LONGITUD 75 CM,  AGUJA DE  37 MM, GRUESA, ½ CÍRCULO, PUNTA REDONDA GRUESA. ",TRAMITE USUAL,1.20999999999999996447286321199499070644378662109375,0,276,0,276,333.95999999999997953636921010911464691162109375
263,209059700,"SUTURA: CATGUT CRÓMICO, CALIBRE 2-0",TRAMITE USUAL,1.399999999999999911182158029987476766109466552734375,7368,120,0,7488,10483.199999999998908606357872486114501953125
264,209059800,"SUTURA: CATGUT CRÓMICO CALIBRE  2-0,  SE SOLICITA DE LONGITUD DE 75 CM CON AGUJA DE 37 MM PUNTA REDONDA DELGADA",TRAMITE USUAL,0.9499999999999999555910790149937383830547332763671875,4560,132,0,4692,4457.399999999999636202119290828704833984375
265,209059901,"SUTURA: CATGUT SIMPLE, CALIBRE 2-0, LONGITUD 67 A 75cm, AGUJA DE 20 A 22mm, ½ CÍRCULO, PUNTA REDONDA ESTÉRIL ",TRAMITE USUAL,1.3899999999999999023003738329862244427204132080078125,0,0,0,0,0
266,209060000,"SUTURA: CATGUT CRÓMICO, CALIBRE 3-0",TRAMITE USUAL,1.6999999999999999555910790149937383830547332763671875,13008,0,0,13008,22113.5999999999985448084771633148193359375
267,209060300,"SUTURA: CATGUT CROMICO, CALIBRE 4-0",TRAMITE USUAL,0.73158000000000000806466005087713710963726043701171875,0,0,24,24,17.557919999999999305373421520926058292388916015625
268,209060500,"SUTURA: CATGUT CRÓMICO, CALIBRE  5-0, LONGITUD 45 CM. AGUJA DE 12 o 13 MM., ⅜ CÍRCULO, PUNTA CORTANTE ESTÉRIL. ",TRAMITE USUAL,1.12000000000000010658141036401502788066864013671875,192,456,336,984,1102.080000000000154614099301397800445556640625
269,209062502,"SUTURA: POLIPROPILENO MONOFILAMENTO AZUL, CALIBRE 0",TRAMITE USUAL,0.87421000000000004259703700881800614297389984130859375,0,0,0,0,0
270,209062504,"SUTURA: POLIPROPILENO MONOFILAMENTO AZUL, CALIBRE 2-0, AGUJA REDONDA LONGITUD 75 A 90 CM. AGUJA DOBLE DE 25 A 26 MM., ½ CÍRCULO, PUNTA REDONDA ESTÉRIL. ",TRAMITE USUAL,1.1799999999999999378275106209912337362766265869140625,0,1056,0,1056,1246.079999999999927240423858165740966796875
271,209062506,"SUTURA DE POLIPROPILENO MONOFILAMENTO AZUL,CALIBRE1",TRAMITE USUAL,0.93152000000000001467270749344606883823871612548828125,0,2304,0,2304,2146.22208000000000538420863449573516845703125
272,209062602,"SUTURA: NYLON MONOFILAMENTO, CALIBRE 3-0",TRAMITE USUAL,0.51121000000000005325517804521950893104076385498046875,0,0,0,0,0
273,209062701,"SUTURA NYLON MONOFILAMENTO, CALIBRE 3-0 Con longitud 75 cm. con aguja de 24 mm., 3/8 circulo, punta cortantes reverso estéril.",TRAMITE USUAL,0.4699999999999999733546474089962430298328399658203125,0,0,0,0,0
274,209062704,"SUTURA: NYLON MONOFILAMENTO, CALIBRE 4-0",TRAMITE USUAL,0.49748999999999998777866494492627680301666259765625,0,0,0,0,0
275,209062902,SUTURA NYLON MONOFILAMENTO CALIBRE 10-0.      ,TRAMITE USUAL,5.980000000000000426325641456060111522674560546875,0,0,0,0,0
276,209063300,"SUTURA: NYLON MONOFILAMENTO, SE SOLICITA CALIBRE 6-0",TRAMITE USUAL,1.24500000000000010658141036401502788066864013671875,0,0,0,0,0
277,209063306,"SUTURA: NYLON MONOFILAMENTO, CALIBRE 5-0, LONGITUD 45 CM., AGUJA DE 19 MA 20 MM., ⅜ CÍRCULO, PUNTA CORTANTE. ",TRAMITE USUAL,0.8449999999999999733546474089962430298328399658203125,0,0,0,0,0
278,209063308,"SUTURA: POLIPROPILENO MONOFILAMENTO, CALIBRE 7-0",TRAMITE USUAL,2.645750000000000046185277824406512081623077392578125,0,576,0,576,1523.951999999999998181010596454143524169921875
279,209063313,"SUTURA MONOFILAMENTO POLIDIOXANONA CALIBRE 4-0 Descripción del producto: Sutura Monofilamento de Polidioxanona recubierta de triclosan ,incolora,    (SE SOLICITA: calibre 4-0,longitud 45cm, aguja de 19mm,3/8 circulo,punta cortante.)",TRAMITE USUAL,7.105000000000000426325641456060111522674560546875,0,0,0,0,0
280,209063318,"SOLUCION ADHESIVA TOPICA PARA LA SUTURA DE LA PIEL  (SE SOLICITA DE 0.5ML
ESTERIL DE USO UNICO, EN ENVASE BURBUJA CON PUNTA, APLICADOR, DE FORMULACION MONOMETRICA DE (2
OCTIL CIANOACRILATO) Y CON BARRERA MICROBIAL DE 0.25ML,0.50ML,0.75ML DE LIQUIDO ADHESIVO.)",TRAMITE USUAL,42.625,0,0,0,0,0
281,209063402,"SUTURA: ÁCIDO POLIGLICÓLICO TRENZADO, CALIBRE  0, (SE SOLICITA LONGITUD 75CM AGUJA DE 26 MM, 1/2 CIRCULO, PUNTA REDONDA GRUESA)",TRAMITE USUAL,1.3649999999999999911182158029987476766109466552734375,0,0,0,0,0
282,209063404,"SUTURA: ACIDO POLIGLICOLICO TRENZADO, CALIBRE 0, LONGITUD 70 CM. AGUJA DE 37 MM. GRUESA 1/2 CIRCULO, PUNTA REDONDA ESTERIL. ",TRAMITE USUAL,1.314999999999999946709294817992486059665679931640625,0,0,0,0,0
283,209063406,"SUTURA: ACIDO POLIGLICOLICO TRENZADO, CALIBRE 1, SE SOLICITA AGUJA DE 35 MM. LONGITUD 70CM",TRAMITE USUAL,1.2949999999999999289457264239899814128875732421875,0,0,0,0,0
284,209063500,"SUTURA: ÁCIDO POLIGLICÓLICO TRENZADA, CALIBRE 2-0",TRAMITE USUAL,1.5900000000000000799360577730112709105014801025390625,0,0,0,0,0
285,209063504,"SUTURA: ÁCIDO POLIGLICÓLICO TRENZADO, CALIBRE 1 LONGITUD 67 A 75 CM. AGUJA DE 35 A 37 MM., 1/2 CÍRCULO, PUNTA REDONDA GRUESA.                                                                                              SOLICITAMOS: AGUJA CALIBRE 36MM LONG 70CM ",TRAMITE USUAL,1.3899999999999999023003738329862244427204132080078125,12,0,0,12,16.67999999999999971578290569595992565155029296875
286,209063509,"SUTURA ACIDO POLIGLICOLICO TRENZADO, CALIBRE 4-0, SE SOLICITA AGUJA 19MM, 3/8 CIRCULO PUNTA CORTANTE ESTERIL, LONGITUD 45CM",TRAMITE USUAL,1.37999999999999989341858963598497211933135986328125,0,0,0,0,0
287,209063510,"SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 4-0",TRAMITE USUAL,1.354999999999999982236431605997495353221893310546875,0,0,0,0,0
288,209063513,"SUTURA: ÁCIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0 ",TRAMITE USUAL,1.5800000000000000710542735760100185871124267578125,0,0,0,0,0
289,209063802,"SUTURA ACIDO POLIGLICOLICO TRENZADO, SE SOLICITA CALIBRE 6-0",TRAMITE USUAL,6.6699999999999999289457264239899814128875732421875,0,0,0,0,0
290,209064000,SUTURA: SEDA NEGRA TRENZADA SILICONIZADA CALIBRE 0,TRAMITE USUAL,0.91000000000000003108624468950438313186168670654296875,0,0,0,0,0
291,209064200,SUTURA: SEDA NEGRA TRENZADA SILICONIZADA CALIBRE 1.,TRAMITE USUAL,0.8649999999999999911182158029987476766109466552734375,11208,0,0,11208,9694.920000000000072759576141834259033203125
292,209064201,"SUTURA: SEDA NEGRA TRENZADA SILICONIZADA, CALIBRE 1,  SE SOLICITA   LONGITUD 75CM.,  10 HEBRAS",TRAMITE USUAL,1.58499999999999996447286321199499070644378662109375,0,0,0,0,0
293,209064400,"SUTURA: SEDA NEGRA TRENZADA SILICÓN IZADA CALIBRE 2.0, SE SOLICITA LONGITUD 75CM, 10 HEBRAS",TRAMITE USUAL,0.9050000000000000266453525910037569701671600341796875,0,0,0,0,0
294,209064500,"SUTURA: SEDA NEGRA TRENZADA SILICONIZADA CALIBRE 2.0, SE SOLICITA DE LONGITUD 75CM",TRAMITE USUAL,0.810000000000000053290705182007513940334320068359375,16860,552,0,17412,14103.72000000000116415321826934814453125
295,209064600,"SUTURA: SEDA NEGRA TRENZADA SILICÓNIZADA, CALIBRE 3-0",TRAMITE USUAL,1.0800000000000000710542735760100185871124267578125,0,0,0,0,0
296,209064701,"SUTURA: SEDA NEGRA TRENZADA SILICONIZADA, CALIBRE 3-0",TRAMITE USUAL,0.497840000000000004742872761198668740689754486083984375,0,0,0,0,0
297,209064800,SUTURA: SEDA NEGRA TRENZADA SILICONIZADA CALIBRE 3.0   SE SOLICITA AGUJA DE 22 MM,TRAMITE USUAL,1.75,0,0,0,0,0
298,209065300,"SUTURA: SEDA NEGRA TRENZADA SILICONIZADA, CALIBRE 4-0, LONGITUD 45cm, AGUJA DE 12 A 13mm, ⅜ CÍRCULO, PUNTA CORTANTE, ESTÉRIL",TRAMITE USUAL,0.7199999999999999733546474089962430298328399658203125,0,0,0,0,0
299,209065500,"SUTURA: SEDA NEGRA TRENZADA  SILICONIZADA, CALIBRE 6-0. SE SOLICITA LONGITUD 45 CM.  AGUJA DE 11 A 12 MM., 3/8 CIRCULO, PUNTA CORTANTE",TRAMITE USUAL,1.2800000000000000266453525910037569701671600341796875,0,288,0,288,368.6399999999999863575794734060764312744140625
300,209066101,"SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL",TRAMITE USUAL,1.645000000000000017763568394002504646778106689453125,0,288,0,288,473.759999999999990905052982270717620849609375
301,209069700,PLANCHA DE CAUTERIO DESECHABLE,TRAMITE USUAL,3.285000000000000142108547152020037174224853515625,0,0,0,0,0
302,209076301,"APOSITO PROTECTOR, SE SOLICITA TAMAÑO 10CM X 10CM",TRAMITE USUAL,16.80499999999999971578290569595992565155029296875,0,0,0,0,0
303,209076401,"APOSITO DE ESPUMA, se solicita Tamaños con borde 15 CM X 20 CM",TRAMITE USUAL,38.7000000000000028421709430404007434844970703125,0,0,0,0,0
304,209076501,"APOSITO DE ESPUMA, se solicita Tamaños sin borde 12.5CM X 12.5CM",TRAMITE USUAL,26.5,0,0,0,0,0
305,209076601,"APOSITO DE ESPUMA, se solicita Tamaños SIN BORDEN 20CM X 20CM",TRAMITE USUAL,47.7999999999999971578290569595992565155029296875,0,0,0,0,0
306,209076701,"CAPA POROSA O BIOMATRIZ, SE SOLICITA TAMAÑO 10 cm x 10 cm, con 420 agujeros de 1600 micrones.",TRAMITE USUAL,60,1420,1320,100,2840,170400
307,209077401,"SOLUCIÓN PARA LAVADO, IRRIGACIÓN Y DESBRIDAMIENTO DE HERIDAS, se solicita Botella con tapa rosca 500ml",TRAMITE USUAL,25,0,0,0,0,0
308,209077501,"SOLUCIÓN PARA LAVADO, IRRIGACIÓN Y DESBRIDAMIENTO DE HERIDAS, se solicita, Dispensador en aerosol con tapa atomizador 250 ml",TRAMITE USUAL,20.25,0,0,0,0,0
309,209077601,"SOLUCIÓN PARA LAVADO, IRRIGACIÓN Y DESBRIDAMIENTO DE HERIDAS, se solicita tamaño en bolsas con puerto de irrigación de 1000 ml.",TRAMITE USUAL,62.405000000000001136868377216160297393798828125,0,0,0,0,0
310,209077701,"SOLUCIÓN PARA LAVADO, IRRIGACIÓN Y DESBRIDAMIENTO DE HERIDAS, SE SOLICITA EL TAMAÑO Compresa presaturada Empaque individual de gasa de 8 capas de 10 cm x 10 cm.",TRAMITE USUAL,6.90500000000000024868995751603506505489349365234375,0,0,0,0,0
311,209077801,"SOLUCIÓN PARA LAVADO, IRRIGACIÓN Y DESBRIDAMIENTO DE HERIDAS SE SOLICITA, Gel Dispensador en spray aerosol 100 g.",TRAMITE USUAL,47.50500000000000255795384873636066913604736328125,0,0,0,0,0
312,209091701,"ESPUMA DE POLIURETANO (PU) CON SISTEMA DE CONTROL DE CARGA DE TRANSPIRACIÓN CONTINUA, se solicita 4"" x 5"" (10.2 cm x 12.7 cm)",TRAMITE USUAL,28.89999999999999857891452847979962825775146484375,0,0,0,0,0
313,209091801,"ESPUMA DE POLIURETANO (PU) CON SISTEMA DE CONTROL DE CARGA DE TRANSPIRACIÓN CONTINUA, se solicita ""8x8""(20.3 cm x 20.3 cm)",TRAMITE USUAL,73.4200000000000017053025658242404460906982421875,0,0,0,0,0
314,209091901,"ESPUMA DE POLIURETANO CON SISTEMA DE CONTROL DE CARGA IMPERMEABLE, se solicita ""4 x 5"" (10.2cm x 12.7 cm)",TRAMITE USUAL,27.800000000000000710542735760100185871124267578125,0,0,0,0,0
315,209092001,"ESPUMA DE POLIURETANO CON SISTEMA DE CONTROL DE CARGA IMPERMEABLE, se solicita ""8x8""(20.3 cm x 20.3 cm)",TRAMITE USUAL,73.4200000000000017053025658242404460906982421875,0,0,0,0,0
316,209092101,"ESPUMA DE ALCOHOL POLIVINILICO CON SISTEMA DE CONTROL DE CARGA,    (SE SOLICITA ,EXUDADO MODERADO SIN PELÍCULA DE RETENCIÓN DE HUMEDAD 15.2 cm x 15.2 cm (6” x 6”).",TRAMITE USUAL,14.6099999999999994315658113919198513031005859375,0,135,190,325,4748.25
317,209092201,"ESPUMA DE ALCOHOL POLIVINILICO CON SISTEMA DE CONTROL DE CARGA,      (SE SOLICITA PARA TUNELIZACION DE 9 mm (1.2g)",TRAMITE USUAL,14.6099999999999994315658113919198513031005859375,24160,620,0,24780,362035.7999999999883584678173065185546875
318,209092301,"ESPUMA DE ALCOHOL POLIVINILICO CON SISTEMA DE CONTROL DE CARGA,     (SE SOLICITA, EXUDADO MODERADO SIN PELÍCULA DE RETENCIÓN DE HUMEDAD, TAMAÑO 10.2 cm x 10.2 cm  x 1.29 cm (4"" x 4"" x 0.5"")",TRAMITE USUAL,56.25,0,570,0,570,32062.5
319,209092401,"ESPUMA DE ALCOHOL POLIVINILICO CON SISTEMA DE CONTROL DE CARGA,    ( SE SOLICITA , EXUDADO ABUNDANTE SIN PELÍCULA DE RETENCIÓN DE HUMEDAD TAMAÑO De forma isla adherente de 10.2 cm x 12 cm (4"" x 4.75"") y espuma de 5 cm x 7 cm (2"" x 2.75"").",TRAMITE USUAL,34.97999999999999687361196265555918216705322265625,0,0,0,0,0
320,209094100,CUCHILLA PARA PODADORA DE VELLOS Y CABELLOS CON SISTEMA OSCILANTE (Ofrecer Nueva Tecnologia) SE SOLICITAN UN MINIMO DE 100,TRAMITE USUAL,3.104999999999999982236431605997495353221893310546875,0,0,0,0,0
321,209100700,ESPECULO VAGINAL (SE SOLICITA TAMAÑO CHICO),TRAMITE USUAL,0.2220000000000000028865798640254070051014423370361328125,0,0,0,0,0
322,209100701,ESPECULO VAGINAL (SE SOLICITA TAMAÑO MEDIANO),TRAMITE USUAL,1.2350000000000000976996261670137755572795867919921875,0,0,0,0,0
323,209100702,ESPECULO VAGINAL (SE SOLICITA TAMAÑO GRANDE)  ,TRAMITE USUAL,1.229999999999999982236431605997495353221893310546875,10600,0,2000,12600,15498
324,209111100,"SUTURA ÁCIDO POLIGLICOLICO TENZADO, SE SOLICITA CALIBRE 3-0",TRAMITE USUAL,0.93891000000000002234656903965515084564685821533203125,32012,504,0,32516,30529.5975600000019767321646213531494140625
325,209111200,SUTURA DE ÁCIDO POLIGLICÓLICO CALIBRE 0 DE 60-75CM DE LONGITUD.,TRAMITE USUAL,3.345000000000000195399252334027551114559173583984375,0,0,0,0,0
326,209111300,"MATRIZ EXTRACELULAR TRIDIMENSIONAL, SE SOLICITA 7 x 20CM, MALLA",TRAMITE USUAL,295.6000000000000227373675443232059478759765625,0,0,0,0,0
327,209111600,"MATRIZ DE CELULOSA OXIDADA REGENERADA Y COLÀGENO, SE SOLICITA TAMAÑO 123 CENTIMETROS CUADRADOS.                                                                                                                                                                                                                                                                      ",TRAMITE USUAL,54.7999999999999971578290569595992565155029296875,0,0,0,0,0
328,209112500,INSTRUMENTO O PINZA CURVA PARA FUSION DE TEJIDOS PARA ELECTROCAUTERIO MULTIMODAL O BIPOLAR AVANZADO (CIRUGIA ABIERTA) DESECHABLE,TRAMITE USUAL,625,0,168,0,168,105000
329,209112600,PINZA LAPARASCOPICA DE 10 MM CON CORTE INCORPORADO PARA SELLADO DE VASOS SANGUINEOS MEDIANTE PRESION.                                                                                                                                                         ,TRAMITE USUAL,404.75,0,0,0,0,0
330,209112700,"LAPIZ PARA ELECTROCAUTERIO MULTIMODAL (CORTE,DISECCION Y COAGULACION)                                                                                                                                                                                                                                                             ",TRAMITE USUAL,43.21000000000000085265128291212022304534912109375,0,0,0,0,0
331,209112800,"PINZA PARA FUSION DE TEJIDOS Y DISECCION MONOPOLAR DE 5MM LAPARASCOPICA PARA ELECTROCAUTERIO MULTIMODAL, Se Solicita de 37 Long, mandibula curva. ",TRAMITE USUAL,846.5399999999999636202119290828704833984375,0,0,0,0,0
332,209112900,PINZA LAPARASCOPICA DE 5 MM CON CORTE INCORPORADO PARA SELLADO DE VASOS SANGUINEOS MEDIANTE PRESION.                                                                                                                              ,TRAMITE USUAL,587.5,0,28,0,28,16450
333,209113300,"TROCAR PARA CIRUGIA LAPAROSCOPICA DE 2MM A 15MM DE DIAMETRO, PUNTA CORTANTE DESECHABLE CON PROTECCION ACTIVA Y REDUCTOR INCORPORADO",TRAMITE USUAL,64.6200000000000045474735088646411895751953125,912,0,0,912,58933.4400000000023283064365386962890625
334,209113400,INSTRUMENTO PARA PROLAPSO RECTAL Y HEMORROIDES,TRAMITE USUAL,199.5,52,48,0,100,19950
335,209113500,TROCAR PARA CIRUGIA LAPAROSCOPICA  DE 5MM A 12MM DE DIAMETRO CON SISTEMA DE ANCLAJE (TIPO HASSAN O TÉCNICA ABIERTA) PUNTA ROMA DESECHABLE.                                             ,TRAMITE USUAL,68.344999999999998863131622783839702606201171875,0,0,0,0,0
336,209113600,"MALLA TRI-LAMINADA DELGADA.  (SE SOLICITA TAMAÑO 8"" X 12"" (20 X 30cm))",TRAMITE USUAL,1651.430000000000063664629124104976654052734375,0,0,0,0,0
337,209113700,HEMOSTATICO ABSORVIBLE DE TEXTURA ALGODONOSA            (SE SOLICITA: TAMAÑO: 2.5 X 5CM),TRAMITE USUAL,110,0,0,0,0,0
338,209119500,SUTURA MONOFILAMENTO POLIDIOXANONA  CALIBRE 1  (SE SOLICITA AGUJA  70MM ),TRAMITE USUAL,19.699999999999999289457264239899814128875732421875,0,0,0,0,0
339,209119600,"SUTURA MONOFILAMENTO SINTETICO ABSORBIBLE, SE SOLICITA CALIBRE 5-0",TRAMITE USUAL,1.559390000000000053859139370615594089031219482421875,21600,240,0,21840,34057.077600000004167668521404266357421875
340,209119700,"SUTURA: MONOFILAMENTO SINTETICO ABSORBIBLE, CALIBRE 4-0 ",TRAMITE USUAL,1.3675699999999999523225824304972775280475616455078125,0,576,0,576,787.7203200000000151703716255724430084228515625
341,209119900,"CANULA DE ASPIRACION TIPO YANKEUER. SE SOLICITA TIPO RIGIDA DE ADULTO de 12"" y tuberia de 72"" o MAS",TRAMITE USUAL,1.5449999999999999289457264239899814128875732421875,0,0,0,0,0
342,209125001,"SISTEMA DE ENGRAPADO O LIGADURA, PARA CLIP DE POLIMERO NO ABSORBIBLE",TRAMITE USUAL,89.590000000000003410605131648480892181396484375,0,0,0,0,0
343,209155001,"GUANTES QUIRÚRGICOS LIBRES DE LATEX Y POLVO, ESTÉRIL  SE SOLICITA TAMAÑO 6 1/2",TRAMITE USUAL,1.3049999999999999378275106209912337362766265869140625,0,0,0,0,0
344,209155101,"GUANTES QUIRÚRGICOS LIBRES DE LATEX Y POLVO, ESTÉRIL                      (SE SOLICITA TAMAÑO 7)",TRAMITE USUAL,1.6399999999999999023003738329862244427204132080078125,0,0,0,0,0
345,209155201,"GUANTES QUIRÚRGICOS LIBRES DE LATEX Y POLVO, ESTÉRIL . SE SOLICITA TAMAÑO 7.5",TRAMITE USUAL,1.6399999999999999023003738329862244427204132080078125,0,0,0,0,0
346,209158201,GLUCONATO DE CLORHEXIDINA AL 4% EN ESPUMA PARA ANTISEPSIA DE MANO.   ( LA EMPRESA QUE SE LE ADJUDIQUE DEBE PROPORCIONAR ELSISTEMA DE DISPENSACION POR BOMBA DE PIE) ,TRAMITE USUAL,28.934999999999998721023075631819665431976318359375,0,0,0,0,0
